id,name,position,adp,team
1479,Bradley Marquez,,,
1480,Paul McRoberts,,,
1481,Johnny Mundt,,,
1482,Marquez North,,,
1484,Sam Rogers,,,
1485,Shakeir Ryan,,,
1486,Brandon Shippen,,,
1487,Nelson Spruce,,,
1488,Mike Thomas,,,
1489,Dylan Thompson,,,
1490,Lenard Tillery,,,
1491,Travis Wilson,,,
1494,Matt Barkley,,,
1495,C.J. Beathard,,,
1496,Blake Bell,,,
1497,Kapri Bibbs,,,
1498,Victor Bolden,,,
1501,Aaron Burbridge,,,
1502,DiAndre Campbell,,,
1503,DeAndre Carter,,,
1504,Garrett Celek,,,
1505,Jamie Childers,,,
1506,Bruce Ellington,,,
1507,Pierre Garcon,,,
1508,Marquise Goodwin,,,
1510,Tim Hightower,,,
1511,Cole Hikutini,,,
1512,Brian Hoyer,,,
1513,Carlos Hyde,,,
1514,BJ Johnson III,,,
1515,Kyle Juszczyk,,,
1516,Jeremy Kerley,,,
1518,Tyler McCloskey,,,
1519,Vance McDonald,,,
1521,Nick Mullens,,,
1522,Kyle Nelson,,,
1523,Logan Paulsen,,,
1524,Aldrick Robinson,,,
1526,DeAndre Smelter,,,
1527,Trent Taylor,,,
1528,Joe Williams,,,
1529,Doug Baldwin,,,
1530,Trevone Boykin,,,
1531,Algernon Brown,,,
1532,Chris Carson,,,
1533,Alex Collins,,,
1534,Amara Darboh,,,
1535,Austin Davis,,,
1536,Mike Davis,,,
1537,Jimmy Graham,,,
1538,Cyril Grayson,,,
1539,Malcolm Johnson,,,
1540,Jermaine Kearse,,,
1541,Eddie Lacy,,,
1542,Kenny Lawler,,,
1544,Marcus Lucas,,,
1545,Tre Madden,,,
1546,Tanner McEvoy,,,
1547,J.D. McKissic,,,
1548,David Moore,,,
1549,Tyler Ott,,,
1550,C.J. Prosise,,,
1551,Thomas Rawls,,,
1552,Paul Richardson Jr.,,,
1553,Darreus Rogers,,,
1554,Rodney Smith,,,
1555,Tyrone Swoopes,,,
